Brewer,Drinker,Drink,Drink price,date,Total
Dr. Caroline Morris;1967-06-03;4982238351886255393,Richard Parsons;1951-04-21;4596293855263047603,Banana milkshake large,400,2020-1-1,4200
Dr. Caroline Morris;1967-06-03;4982238351886255393,Mohammad Jones-Wood;1963-05-21;3539333926037846,Sprite small,200,2020-1-1,4400
Dr. Caroline Morris;1967-06-03;4982238351886255393,Frances Watkins;1988-08-31;2222981270340614,Sparkling water small,200,2020-1-1,4600
Dr. Caroline Morris;1967-06-03;4982238351886255393,Ryan Chapman;1981-12-13;3537198259397469,Cloudy lemonade small,200,2020-1-1,4800
Dr. Caroline Morris;1967-06-03;4982238351886255393,Ms. Elizabeth French;1974-12-19;630456409964,Orange cordial large,400,2020-1-1,5200
Dr. Caroline Morris;1967-06-03;4982238351886255393,Bethan Gill;1958-06-05;060480577430,Strawberry milkshake large,400,2020-1-1,5600
Dr. Caroline Morris;1967-06-03;4982238351886255393,Jack Harvey;1998-05-22;4946896571299186780,Sprite small,200,2020-1-1,5800
Dr. Caroline Morris;1967-06-03;4982238351886255393,Anna Buckley-Patel;1967-09-25;6011330523439128,Blackcurrant cordial small,200,2020-1-1,6000
Dr. Caroline Morris;1967-06-03;4982238351886255393,Dr. Leanne Pearce;2000-06-19;4362495062180576102,Water small,200,2020-1-1,6200
Dr. Caroline Morris;1967-06-03;4982238351886255393,Jack Harvey;1998-05-22;4946896571299186780,Sprite small,200,2020-1-1,6400
Dr. Caroline Morris;1967-06-03;4982238351886255393,Tony Martin-Lucas;1984-02-09;060494691672,Fanta large,400,2020-1-1,6800
Dr. Caroline Morris;1967-06-03;4982238351886255393,Marie Power;2002-01-30;5236653014789326,Diet Coke large,400,2020-1-1,7200
Dr. Caroline Morris;1967-06-03;4982238351886255393,Mr. Stanley Bell;1997-05-22;376466905927165,Water small,200,2020-1-1,7400
Dr. Caroline Morris;1967-06-03;4982238351886255393,Dr. Caroline Morris;1967-06-03;4982238351886255393,Fanta large,400,2020-1-1,7800
Cheryl Sutton;1968-11-24;6011950657786745,Dr. Gemma Cooper;1968-01-15;4338315934240869,Jack and Coke small,300,2019-4-24,300
Cheryl Sutton;1968-11-24;6011950657786745,Michelle Waters;1984-01-14;6545699347248609,House red small,300,2019-4-24,600
Cheryl Sutton;1968-11-24;6011950657786745,Ms. Elizabeth French;1974-12-19;630456409964,Champagne small,400,2019-4-24,1000
Cheryl Sutton;1968-11-24;6011950657786745,Lawrence Fisher;1983-09-19;3566273828670227,Shiraz small,300,2019-4-24,1300
Cheryl Sutton;1968-11-24;6011950657786745,Lawrence Jones;2005-06-10;3537902156094842,Gin & Tonic small,400,2019-4-24,1700
Cheryl Sutton;1968-11-24;6011950657786745,Karen Thompson;1976-05-29;4879429054644775960,House white small,300,2019-4-24,2000
Cheryl Sutton;1968-11-24;6011950657786745,Bethan Gill;1958-06-05;060480577430,Jack and Coke large,600,2019-4-24,2600
Cheryl Sutton;1968-11-24;6011950657786745,Jack Harvey;1998-05-22;4946896571299186780,Prosecco small,300,2019-4-24,2900
Cheryl Sutton;1968-11-24;6011950657786745,Gareth Watson;1968-09-14;060453409181,Chianti large,800,2019-4-24,3700
Cheryl Sutton;1968-11-24;6011950657786745,Joshua Griffiths-Mitchell;1984-07-30;347389381395580,Champagne large,800,2019-4-24,4500
Cheryl Sutton;1968-11-24;6011950657786745,Ryan Chapman;1981-12-13;3537198259397469,Prosecco large,600,2019-4-24,5100
Cheryl Sutton;1968-11-24;6011950657786745,Jessica Pearson;1978-06-22;3527764291507761,Gin & Tonic large,800,2019-4-24,5900
Cheryl Sutton;1968-11-24;6011950657786745,Sean Osborne-Little;1960-03-13;3554852454832013,Ale small,300,2019-4-24,6200
Cheryl Sutton;1968-11-24;6011950657786745,Cheryl Sutton;1968-11-24;6011950657786745,Scotch large,600,2019-4-24,6800
Philip Miah-Young;1963-11-27;3592857229453650,Dr. Caroline Morris;1967-06-03;4982238351886255393,Chianti large,800,2019-9-21,800
Philip Miah-Young;1963-11-27;3592857229453650,Ruth Russell-Harris;1973-03-29;4730875456940300910,Shiraz large,600,2019-9-21,1400
Philip Miah-Young;1963-11-27;3592857229453650,Gareth Watson;1968-09-14;060453409181,Vodka Coke large,600,2019-9-21,2000
Philip Miah-Young;1963-11-27;3592857229453650,Terence Hall;1982-04-23;4440881107798798,Lager large,600,2019-9-21,2600
Philip Miah-Young;1963-11-27;3592857229453650,Rachael Lewis;1984-07-20;377222245845446,Vodka Tonic small,300,2019-9-21,2900
Philip Miah-Young;1963-11-27;3592857229453650,Ruth Russell-Harris;1973-03-29;4730875456940300910,Shiraz large,600,2019-9-21,3500
Philip Miah-Young;1963-11-27;3592857229453650,Dr. Jessica Joyce;1959-11-08;343670554272167,Pale ale small,300,2019-9-21,3800
Philip Miah-Young;1963-11-27;3592857229453650,Jane Davies;1978-05-29;372961426026780,Gin & Tonic small,400,2019-9-21,4200
Philip Miah-Young;1963-11-27;3592857229453650,Karen Thompson;1976-05-29;4879429054644775960,Vodka Tonic large,600,2019-9-21,4800
Philip Miah-Young;1963-11-27;3592857229453650,Miss Lindsey Harrison;1948-08-25;30476153140377,Scotch small,300,2019-9-21,5100
Philip Miah-Young;1963-11-27;3592857229453650,Marian Lane;1980-04-23;373696105572428,Prosecco large,600,2019-9-21,5700
Philip Miah-Young;1963-11-27;3592857229453650,Gareth Watson;1968-09-14;060453409181,Lager large,600,2019-9-21,6300
Philip Miah-Young;1963-11-27;3592857229453650,Jemma Davison;1982-06-25;346012372292431,Champagne large,800,2019-9-21,7100
Philip Miah-Young;1963-11-27;3592857229453650,Jack Harvey;1998-05-22;4946896571299186780,Prosecco small,300,2019-9-21,7400
Philip Miah-Young;1963-11-27;3592857229453650,Ms. Elizabeth French;1974-12-19;630456409964,Prosecco small,300,2019-9-21,7700
Philip Miah-Young;1963-11-27;3592857229453650,Philip Miah-Young;1963-11-27;3592857229453650,Champagne large,800,2019-9-21,8500
Philip Miah-Young;1963-11-27;3592857229453650,Philip Miah-Young;1963-11-27;3592857229453650,Champagne large,800,2019-9-21,9300
Philip Miah-Young;1963-11-27;3592857229453650,Philip Miah-Young;1963-11-27;3592857229453650,House white large,600,2019-9-21,9900
Mrs. Bethan Murray;1986-07-23;2238925746548385,Philip Miah-Young;1963-11-27;3592857229453650,Blackcurrant cordial large,400,2020-4-22,400
Mrs. Bethan Murray;1986-07-23;2238925746548385,Mr. Keith Hilton;1997-09-17;3585697723779617,Cloudy lemonade small,200,2020-4-22,600
Mrs. Bethan Murray;1986-07-23;2238925746548385,Shirley Rees;1994-07-25;6527997021478845,Coke small,200,2020-4-22,800
Mrs. Bethan Murray;1986-07-23;2238925746548385,Mrs. Bethan Murray;1986-07-23;2238925746548385,Lime cordial large,400,2020-4-22,1200
Mrs. Bethan Murray;1986-07-23;2238925746548385,Mr. Stanley Bell;1997-05-22;376466905927165,Water small,200,2020-4-22,1400
Mrs. Bethan Murray;1986-07-23;2238925746548385,Shirley Rees;1994-07-25;6527997021478845,Strawberry milkshake small,200,2020-4-22,1600
Mrs. Bethan Murray;1986-07-23;2238925746548385,Gareth Watson;1968-09-14;060453409181,Coke small,200,2020-4-22,1800
Mrs. Bethan Murray;1986-07-23;2238925746548385,Mr. Keith Hilton;1997-09-17;3585697723779617,Cloudy lemonade small,200,2020-4-22,2000
Mrs. Bethan Murray;1986-07-23;2238925746548385,Cheryl Sutton;1968-11-24;6011950657786745,Milk large,400,2020-4-22,2400
Mrs. Bethan Murray;1986-07-23;2238925746548385,Sally Jackson;1975-08-26;6011083979903226,Lime cordial small,200,2020-4-22,2600
Mrs. Bethan Murray;1986-07-23;2238925746548385,Lawrence Jones;2005-06-10;3537902156094842,Lemonade large,400,2020-4-22,3000
Mrs. Bethan Murray;1986-07-23;2238925746548385,Dr. Martyn Lawrence;1979-06-01;30351135561323,Coke Zero small,200,2020-4-22,3200
Mrs. Bethan Murray;1986-07-23;2238925746548385,Lawrence Fisher;1983-09-19;3566273828670227,Cloudy lemonade large,400,2020-4-22,3600
Mrs. Bethan Murray;1986-07-23;2238925746548385,Cheryl Sutton;1968-11-24;6011950657786745,Milk large,400,2020-4-22,4000
Mrs. Bethan Murray;1986-07-23;2238925746548385,Sylvia Jones-Brown;1999-08-25;584761487035,Water small,200,2020-4-22,4200
Mrs. Bethan Murray;1986-07-23;2238925746548385,Mrs. Bethan Murray;1986-07-23;2238925746548385,Diet Coke small,200,2020-4-22,4400
Ryan Chapman;1981-12-13;3537198259397469,Ryan Chapman;1981-12-13;3537198259397469,Earl Grey,250,2020-4-12,250
Ryan Chapman;1981-12-13;3537198259397469,Jemma Davison;1982-06-25;346012372292431,Herbal tea with sugar,250,2020-4-12,500
Ryan Chapman;1981-12-13;3537198259397469,Marie Power;2002-01-30;5236653014789326,Americano,250,2020-4-12,750
Ryan Chapman;1981-12-13;3537198259397469,Anna Buckley-Patel;1967-09-25;6011330523439128,Capuccino,250,2020-4-12,1000
Ryan Chapman;1981-12-13;3537198259397469,Jack Harvey;1998-05-22;4946896571299186780,Herbal tea extra milk,280,2020-4-12,1280
Ryan Chapman;1981-12-13;3537198259397469,Dr. Martyn Lawrence;1979-06-01;30351135561323,Capuccino,250,2020-4-12,1530
Ryan Chapman;1981-12-13;3537198259397469,Dr. Caroline Morris;1967-06-03;4982238351886255393,Capuccino,250,2020-4-12,1780
Ryan Chapman;1981-12-13;3537198259397469,Shirley Rees;1994-07-25;6527997021478845,Americano,250,2020-4-12,2030
Ryan Chapman;1981-12-13;3537198259397469,Benjamin Morgan;1960-09-26;676301009368,Lemon tea,250,2020-4-12,2280
Ryan Chapman;1981-12-13;3537198259397469,Michelle Waters;1984-01-14;6545699347248609,Instant Coffee with sugar,250,2020-4-12,2530
Ryan Chapman;1981-12-13;3537198259397469,Dr. Caroline Morris;1967-06-03;4982238351886255393,Capuccino,250,2020-4-12,2780
Ryan Chapman;1981-12-13;3537198259397469,Jemma Davison;1982-06-25;346012372292431,Herbal tea with sugar,250,2020-4-12,3030
Ryan Chapman;1981-12-13;3537198259397469,Dr. Caroline Morris;1967-06-03;4982238351886255393,Capuccino,250,2020-4-12,3280
Ryan Chapman;1981-12-13;3537198259397469,Dr. Caroline Morris;1967-06-03;4982238351886255393,Capuccino,250,2020-4-12,3530
Ryan Chapman;1981-12-13;3537198259397469,Karen Thompson;1976-05-29;4879429054644775960,Americano,250,2020-4-12,3780
Ryan Chapman;1981-12-13;3537198259397469,Marie Preston;1976-12-28;6011724323439199,Herbal tea extra milk,280,2020-4-12,4060
Ryan Chapman;1981-12-13;3537198259397469,Mr. Keith Hilton;1997-09-17;3585697723779617,Flat white extra milk,280,2020-4-12,4340
Ryan Chapman;1981-12-13;3537198259397469,Iain Barker;1997-07-21;3534790658775791,Earl Grey,250,2020-4-12,4590
Ryan Chapman;1981-12-13;3537198259397469,Jack Harvey;1998-05-22;4946896571299186780,Herbal tea extra milk,280,2020-4-12,4870
Ryan Chapman;1981-12-13;3537198259397469,Ms. Elizabeth French;1974-12-19;630456409964,Capuccino with sugar,250,2020-4-12,5120
Ryan Chapman;1981-12-13;3537198259397469,Miss Jenna Hopkins;1970-09-16;371201862580821,Double espresso extra milk,280,2020-4-12,5400
Ryan Chapman;1981-12-13;3537198259397469,Ryan Chapman;1981-12-13;3537198259397469,Earl Grey,250,2020-4-12,5650
Benjamin Morgan;1960-09-26;676301009368,Ms. Jean Johnson;1996-04-22;3599621831162106,Coke small,200,2020-4-7,200
Benjamin Morgan;1960-09-26;676301009368,Marie Preston;1976-12-28;6011724323439199,Milk large,400,2020-4-7,600
Benjamin Morgan;1960-09-26;676301009368,Ms. Jean Johnson;1996-04-22;3599621831162106,Lime cordial large,400,2020-4-7,1000
Benjamin Morgan;1960-09-26;676301009368,Sean Osborne-Little;1960-03-13;3554852454832013,Coke small,200,2020-4-7,1200
Benjamin Morgan;1960-09-26;676301009368,Anna Buckley-Patel;1967-09-25;6011330523439128,Blackcurrant cordial small,200,2020-4-7,1400
Benjamin Morgan;1960-09-26;676301009368,Dr. Douglas King;1974-03-16;3581139211845125,Diet Coke large,400,2020-4-7,1800
Benjamin Morgan;1960-09-26;676301009368,Ruth Russell-Harris;1973-03-29;4730875456940300910,Lemonade large,400,2020-4-7,2200
Benjamin Morgan;1960-09-26;676301009368,Dr. Gemma Cooper;1968-01-15;4338315934240869,Diet Coke small,200,2020-4-7,2400
Benjamin Morgan;1960-09-26;676301009368,Anna Buckley-Patel;1967-09-25;6011330523439128,Blackcurrant cordial small,200,2020-4-7,2600
Benjamin Morgan;1960-09-26;676301009368,Dr. Douglas King;1974-03-16;3581139211845125,Diet Coke large,400,2020-4-7,3000
Benjamin Morgan;1960-09-26;676301009368,Dr. Douglas King;1974-03-16;3581139211845125,Diet Coke large,400,2020-4-7,3400
Benjamin Morgan;1960-09-26;676301009368,Marian Lane;1980-04-23;373696105572428,Sprite large,400,2020-4-7,3800
Benjamin Morgan;1960-09-26;676301009368,Marie Preston;1976-12-28;6011724323439199,Milk large,400,2020-4-7,4200
Benjamin Morgan;1960-09-26;676301009368,Ms. Elizabeth French;1974-12-19;630456409964,Banana milkshake large,400,2020-4-7,4600
Benjamin Morgan;1960-09-26;676301009368,Gareth Watson;1968-09-14;060453409181,Coke small,200,2020-4-7,4800
Benjamin Morgan;1960-09-26;676301009368,Lawrence Fisher;1983-09-19;3566273828670227,Cloudy lemonade large,400,2020-4-7,5200
Benjamin Morgan;1960-09-26;676301009368,Ms. Elizabeth French;1974-12-19;630456409964,Orange cordial large,400,2020-4-7,5600
Benjamin Morgan;1960-09-26;676301009368,Jemma Davison;1982-06-25;346012372292431,Fanta small,200,2020-4-7,5800
Benjamin Morgan;1960-09-26;676301009368,Jack Harvey;1998-05-22;4946896571299186780,Sprite small,200,2020-4-7,6000
Benjamin Morgan;1960-09-26;676301009368,Neil Walters;1991-02-14;30153298849283,Sprite small,200,2020-4-7,6200
Benjamin Morgan;1960-09-26;676301009368,Mrs. Jade Allen;1970-05-20;3577687933334659,Sprite large,400,2020-4-7,6600
Benjamin Morgan;1960-09-26;676301009368,Benjamin Morgan;1960-09-26;676301009368,Cloudy lemonade large,400,2020-4-7,7000
Miss Lindsey Harrison;1948-08-25;30476153140377,Cheryl Sutton;1968-11-24;6011950657786745,Scotch large,600,2019-6-30,600
Miss Lindsey Harrison;1948-08-25;30476153140377,Miss Lindsey Harrison;1948-08-25;30476153140377,Scotch small,300,2019-6-30,900
Miss Lindsey Harrison;1948-08-25;30476153140377,Danny Clark;1999-03-25;6011085906067876,Prosecco small,300,2019-6-30,1200
Miss Lindsey Harrison;1948-08-25;30476153140377,Lawrence Fisher;1983-09-19;3566273828670227,Shiraz small,300,2019-6-30,1500
Miss Lindsey Harrison;1948-08-25;30476153140377,Miss Abbie Smith;1954-09-05;4128358166770,Gin & Tonic large,800,2019-6-30,2300
Miss Lindsey Harrison;1948-08-25;30476153140377,Mohammad Jones-Wood;1963-05-21;3539333926037846,House white large,600,2019-6-30,2900
Miss Lindsey Harrison;1948-08-25;30476153140377,Mrs. Bethan Murray;1986-07-23;2238925746548385,Ale large,600,2019-6-30,3500
Miss Lindsey Harrison;1948-08-25;30476153140377,Cheryl Sutton;1968-11-24;6011950657786745,Scotch large,600,2019-6-30,4100
Miss Lindsey Harrison;1948-08-25;30476153140377,Katy Lee;1981-07-04;4895703194202888004,Vodka Tonic small,300,2019-6-30,4400
Miss Lindsey Harrison;1948-08-25;30476153140377,Ms. Jean Johnson;1996-04-22;3599621831162106,Champagne small,400,2019-6-30,4800
Miss Lindsey Harrison;1948-08-25;30476153140377,Ms. Elizabeth French;1974-12-19;630456409964,Prosecco small,300,2019-6-30,5100
Miss Lindsey Harrison;1948-08-25;30476153140377,Michelle Waters;1984-01-14;6545699347248609,House red small,300,2019-6-30,5400
Miss Lindsey Harrison;1948-08-25;30476153140377,Danny Clark;1999-03-25;6011085906067876,House white large,600,2019-6-30,6000
Miss Lindsey Harrison;1948-08-25;30476153140377,Miss Lindsey Harrison;1948-08-25;30476153140377,Scotch small,300,2019-6-30,6300
Miss Lindsey Harrison;1948-08-25;30476153140377,Rachael Lewis;1984-07-20;377222245845446,Prosecco large,600,2019-6-30,6900
Miss Lindsey Harrison;1948-08-25;30476153140377,Marian Lane;1980-04-23;373696105572428,Prosecco large,600,2019-6-30,7500
Miss Lindsey Harrison;1948-08-25;30476153140377,Marie Power;2002-01-30;5236653014789326,Shiraz large,600,2019-6-30,8100
Miss Lindsey Harrison;1948-08-25;30476153140377,Katy Lee;1981-07-04;4895703194202888004,Prosecco small,300,2019-6-30,8400
Miss Lindsey Harrison;1948-08-25;30476153140377,Dr. Douglas King;1974-03-16;3581139211845125,Ale large,600,2019-6-30,9000
Miss Lindsey Harrison;1948-08-25;30476153140377,Miss Lindsey Harrison;1948-08-25;30476153140377,Scotch small,300,2019-6-30,9300
Karen Thompson;1976-05-29;4879429054644775960,Terence Hall;1982-04-23;4440881107798798,Lager large,600,2019-8-8,600
Karen Thompson;1976-05-29;4879429054644775960,Marie Preston;1976-12-28;6011724323439199,Prosecco large,600,2019-8-8,1200
Karen Thompson;1976-05-29;4879429054644775960,Karen Thompson;1976-05-29;4879429054644775960,House white small,300,2019-8-8,1500
Karen Thompson;1976-05-29;4879429054644775960,Philip Miah-Young;1963-11-27;3592857229453650,Champagne large,800,2019-8-8,2300
Karen Thompson;1976-05-29;4879429054644775960,Lawrence Fisher;1983-09-19;3566273828670227,Shiraz small,300,2019-8-8,2600
Karen Thompson;1976-05-29;4879429054644775960,Joan Foster;2000-07-23;30467564114333,Pale ale small,300,2019-8-8,2900
Karen Thompson;1976-05-29;4879429054644775960,Mr. Stanley Bell;1997-05-22;376466905927165,Lager large,600,2019-8-8,3500
Karen Thompson;1976-05-29;4879429054644775960,Tony Martin-Lucas;1984-02-09;060494691672,House white small,300,2019-8-8,3800
Karen Thompson;1976-05-29;4879429054644775960,Dr. Martyn Lawrence;1979-06-01;30351135561323,Vodka Coke large,600,2019-8-8,4400
Karen Thompson;1976-05-29;4879429054644775960,Miss Abbie Smith;1954-09-05;4128358166770,Gin & Tonic large,800,2019-8-8,5200
Karen Thompson;1976-05-29;4879429054644775960,Shirley Rees;1994-07-25;6527997021478845,Champagne small,400,2019-8-8,5600
Karen Thompson;1976-05-29;4879429054644775960,Dr. Caroline Morris;1967-06-03;4982238351886255393,House white small,300,2019-8-8,5900
Karen Thompson;1976-05-29;4879429054644775960,Karen Thompson;1976-05-29;4879429054644775960,Chianti large,800,2019-8-8,6700
Jessica Pearson;1978-06-22;3527764291507761,Marie Power;2002-01-30;5236653014789326,Shiraz large,600,2019-8-15,600
Jessica Pearson;1978-06-22;3527764291507761,Dr. Leanne Pearce;2000-06-19;4362495062180576102,Ale large,600,2019-8-15,1200
Jessica Pearson;1978-06-22;3527764291507761,Dr. Jessica Joyce;1959-11-08;343670554272167,Pale ale small,300,2019-8-15,1500
Jessica Pearson;1978-06-22;3527764291507761,Dr. Leanne Pearce;2000-06-19;4362495062180576102,Ale large,600,2019-8-15,2100
Jessica Pearson;1978-06-22;3527764291507761,Dr. Leanne Pearce;2000-06-19;4362495062180576102,Pale ale small,300,2019-8-15,2400
Jessica Pearson;1978-06-22;3527764291507761,Marie Power;2002-01-30;5236653014789326,Shiraz large,600,2019-8-15,3000
Jessica Pearson;1978-06-22;3527764291507761,Miss Lindsey Harrison;1948-08-25;30476153140377,Scotch small,300,2019-8-15,3300
Jessica Pearson;1978-06-22;3527764291507761,Danny Clark;1999-03-25;6011085906067876,Prosecco small,300,2019-8-15,3600
Jessica Pearson;1978-06-22;3527764291507761,Mr. Keith Hilton;1997-09-17;3585697723779617,Lager large,600,2019-8-15,4200
Jessica Pearson;1978-06-22;3527764291507761,Miss Abbie Smith;1954-09-05;4128358166770,Gin & Tonic large,800,2019-8-15,5000
Jessica Pearson;1978-06-22;3527764291507761,Dr. Douglas King;1974-03-16;3581139211845125,Ale large,600,2019-8-15,5600
Jessica Pearson;1978-06-22;3527764291507761,Michelle Waters;1984-01-14;6545699347248609,House red small,300,2019-8-15,5900
Jessica Pearson;1978-06-22;3527764291507761,Miss Abbie Smith;1954-09-05;4128358166770,Gin & Tonic large,800,2019-8-15,6700
Jessica Pearson;1978-06-22;3527764291507761,Marie Power;2002-01-30;5236653014789326,Shiraz large,600,2019-8-15,7300
Jessica Pearson;1978-06-22;3527764291507761,Jessica Pearson;1978-06-22;3527764291507761,Gin & Tonic large,800,2019-8-15,8100
Ms. Jean Johnson;1996-04-22;3599621831162106,Jack Harvey;1998-05-22;4946896571299186780,Sprite small,200,2020-4-1,200
Ms. Jean Johnson;1996-04-22;3599621831162106,Iain Barker;1997-07-21;3534790658775791,Strawberry milkshake small,200,2020-4-1,400
